wormbase_id,phenotype,count
WBGene00020334,WBPhenotype:0002532,1
WBGene00020334,WBPhenotype:0001405,1
WBGene00020334,WBPhenotype:0000030,2
WBGene00020340,WBPhenotype:0001236,4
WBGene00020340,WBPhenotype:0000050,1
WBGene00020340,WBPhenotype:0000306,1
WBGene00020340,WBPhenotype:0001278,1
WBGene00020340,WBPhenotype:0000402,1
WBGene00020340,WBPhenotype:0000059,2
WBGene00020340,WBPhenotype:0000154,1
WBGene00020340,WBPhenotype:0000031,2
WBGene00020341,WBPhenotype:0000017,1
WBGene00020343,WBPhenotype:0001888,1
WBGene00020343,WBPhenotype:0000010,1
WBGene00020343,WBPhenotype:0001416,1
WBGene00020343,WBPhenotype:0001621,1
WBGene00020343,WBPhenotype:0001013,1
WBGene00020343,WBPhenotype:0000876,1
WBGene00020343,WBPhenotype:0001034,1
WBGene00020343,WBPhenotype:0000050,1
WBGene00020346,WBPhenotype:0000689,1
WBGene00020347,WBPhenotype:0001425,1
WBGene00020347,WBPhenotype:0001644,1
WBGene00020347,WBPhenotype:0000059,2
WBGene00020347,WBPhenotype:0001183,1
WBGene00020347,WBPhenotype:0001278,1
WBGene00020347,WBPhenotype:0000961,1
WBGene00020347,WBPhenotype:0001236,1
WBGene00020348,WBPhenotype:0001425,1
WBGene00020348,WBPhenotype:0000154,4
WBGene00020348,WBPhenotype:0001644,1
WBGene00020348,WBPhenotype:0000676,2
WBGene00020348,WBPhenotype:0000688,8
WBGene00020348,WBPhenotype:0000038,1
WBGene00020348,WBPhenotype:0000062,1
WBGene00020348,WBPhenotype:0000961,1
WBGene00020348,WBPhenotype:0000032,1
WBGene00020348,WBPhenotype:0000697,5
WBGene00020348,WBPhenotype:0000059,4
WBGene00020348,WBPhenotype:0001236,1
WBGene00020348,WBPhenotype:0000050,2
WBGene00020348,WBPhenotype:0000031,1
WBGene00020349,WBPhenotype:0000120,1
WBGene00020349,WBPhenotype:0000640,1
WBGene00020349,WBPhenotype:0000038,1
WBGene00020349,WBPhenotype:0000697,2
WBGene00020349,WBPhenotype:0000643,1
WBGene00020349,WBPhenotype:0000050,3
WBGene00020349,WBPhenotype:0001577,1
WBGene00020349,WBPhenotype:0000535,1
WBGene00020350,WBPhenotype:0000541,1
WBGene00020350,WBPhenotype:0001761,1
WBGene00020350,WBPhenotype:0000632,1
WBGene00020350,WBPhenotype:0000976,1
WBGene00020357,WBPhenotype:0001278,1
WBGene00020357,WBPhenotype:0001655,1
WBGene00020357,WBPhenotype:0001236,1
WBGene00020357,WBPhenotype:0000031,1
WBGene00020363,WBPhenotype:0002277,2
WBGene00020366,WBPhenotype:0001384,1
WBGene00020366,WBPhenotype:0000688,1
WBGene00020366,WBPhenotype:0001184,1
WBGene00020366,WBPhenotype:0000523,1
WBGene00020368,WBPhenotype:0000354,2
WBGene00020368,WBPhenotype:0001510,5
WBGene00020368,WBPhenotype:0000632,1
WBGene00020368,WBPhenotype:0000384,1
WBGene00020368,WBPhenotype:0000050,1
WBGene00020368,WBPhenotype:0001278,2
WBGene00020368,WBPhenotype:0000054,2
WBGene00020368,WBPhenotype:0000059,2
WBGene00020368,WBPhenotype:0000640,1
WBGene00020369,WBPhenotype:0000208,1
WBGene00020372,WBPhenotype:0002277,1
WBGene00020373,WBPhenotype:0001418,1
WBGene00020375,WBPhenotype:0000050,3
WBGene00020375,WBPhenotype:0000072,1
WBGene00020375,WBPhenotype:0000054,1
WBGene00020375,WBPhenotype:0000071,1
WBGene00020375,WBPhenotype:0000688,6
WBGene00020375,WBPhenotype:0000164,4
WBGene00020375,WBPhenotype:0001037,2
WBGene00020375,WBPhenotype:0000154,2
WBGene00020375,WBPhenotype:0000697,5
WBGene00020375,WBPhenotype:0000059,1
WBGene00020375,WBPhenotype:0001405,1
WBGene00020375,WBPhenotype:0000186,1
WBGene00020376,WBPhenotype:0000081,1
WBGene00020376,WBPhenotype:0000273,1
WBGene00020376,WBPhenotype:0001482,1
WBGene00020376,WBPhenotype:0000747,1
WBGene00020376,WBPhenotype:0000062,1
WBGene00020376,WBPhenotype:0000641,1
WBGene00020376,WBPhenotype:0001983,1
WBGene00020376,WBPhenotype:0000050,1
WBGene00020377,WBPhenotype:0000062,1
WBGene00020378,WBPhenotype:0002277,1
WBGene00020382,WBPhenotype:0001183,1
WBGene00020383,WBPhenotype:0000062,2
WBGene00020383,WBPhenotype:0000055,1
WBGene00020383,WBPhenotype:0000057,1
WBGene00020383,WBPhenotype:0002402,1
WBGene00020383,WBPhenotype:0001644,1
WBGene00020383,WBPhenotype:0002095,1
WBGene00020383,WBPhenotype:0000031,2
WBGene00020383,WBPhenotype:0000306,1
WBGene00020383,WBPhenotype:0000961,2
WBGene00020383,WBPhenotype:0001425,1
WBGene00020383,WBPhenotype:0000689,2
WBGene00020383,WBPhenotype:0001115,1
WBGene00020383,WBPhenotype:0000051,1
WBGene00020383,WBPhenotype:0001236,4
WBGene00020383,WBPhenotype:0000059,3
WBGene00020383,WBPhenotype:0000679,1
WBGene00020383,WBPhenotype:0001427,1
WBGene00020383,WBPhenotype:0000050,4
WBGene00020383,WBPhenotype:0001278,1
WBGene00020383,WBPhenotype:0000402,1
WBGene00020383,WBPhenotype:0000126,1
WBGene00020383,WBPhenotype:0000674,1
WBGene00020383,WBPhenotype:0001171,1
WBGene00020383,WBPhenotype:0000688,1
WBGene00020383,WBPhenotype:0000063,1
WBGene00020383,WBPhenotype:0000745,1
WBGene00020383,WBPhenotype:0002094,1
WBGene00020383,WBPhenotype:0001510,1
WBGene00020384,WBPhenotype:0001278,1
WBGene00020386,WBPhenotype:0000209,1
WBGene00020389,WBPhenotype:0000050,9
WBGene00020389,WBPhenotype:0000062,4
WBGene00020389,WBPhenotype:0000643,4
WBGene00020389,WBPhenotype:0000688,10
WBGene00020389,WBPhenotype:0001080,1
WBGene00020389,WBPhenotype:0000291,1
WBGene00020389,WBPhenotype:0001108,1
WBGene00020389,WBPhenotype:0000697,7
WBGene00020389,WBPhenotype:0000055,1
WBGene00020389,WBPhenotype:0000436,1
WBGene00020389,WBPhenotype:0001077,1
WBGene00020389,WBPhenotype:0001083,1
WBGene00020389,WBPhenotype:0000759,1
WBGene00020389,WBPhenotype:0000154,2
WBGene00020389,WBPhenotype:0000032,1
WBGene00020389,WBPhenotype:0001156,1
WBGene00020389,WBPhenotype:0000894,1
WBGene00020389,WBPhenotype:0001143,1
WBGene00020389,WBPhenotype:0000961,1
WBGene00020389,WBPhenotype:0001425,1
WBGene00020389,WBPhenotype:0001910,1
WBGene00020389,WBPhenotype:0000773,1
WBGene00020389,WBPhenotype:0001028,1
WBGene00020389,WBPhenotype:0000056,1
WBGene00020389,WBPhenotype:0000684,1
WBGene00020389,WBPhenotype:0001130,1
WBGene00020389,WBPhenotype:0000031,2
WBGene00020389,WBPhenotype:0001165,1
WBGene00020389,WBPhenotype:0001141,1
WBGene00020389,WBPhenotype:0001215,1
WBGene00020389,WBPhenotype:0001082,1
WBGene00020390,WBPhenotype:0001236,1
WBGene00020390,WBPhenotype:0000402,1
WBGene00020391,WBPhenotype:0000050,3
WBGene00020391,WBPhenotype:0001956,1
WBGene00020391,WBPhenotype:0001952,1
WBGene00020391,WBPhenotype:0001975,1
WBGene00020391,WBPhenotype:0000688,2
WBGene00020391,WBPhenotype:0000031,1
WBGene00020391,WBPhenotype:0001945,1
WBGene00020391,WBPhenotype:0001425,1
WBGene00020391,WBPhenotype:0001236,2
WBGene00020391,WBPhenotype:0000689,3
WBGene00020391,WBPhenotype:0000697,1
WBGene00020391,WBPhenotype:0002523,1
WBGene00020391,WBPhenotype:0001180,1
WBGene00020391,WBPhenotype:0001980,1
WBGene00020391,WBPhenotype:0000961,1
WBGene00020391,WBPhenotype:0000402,1
WBGene00020391,WBPhenotype:0000062,1
WBGene00020391,WBPhenotype:0001949,1
WBGene00020391,WBPhenotype:0002094,1
WBGene00020391,WBPhenotype:0001405,1
WBGene00020391,WBPhenotype:0001972,1
WBGene00020391,WBPhenotype:0000059,2
WBGene00020391,WBPhenotype:0000643,1
WBGene00020391,WBPhenotype:0001971,1
WBGene00020391,WBPhenotype:0002107,1
WBGene00020391,WBPhenotype:0001260,1
WBGene00020391,WBPhenotype:0000679,2
WBGene00020391,WBPhenotype:0001011,1
WBGene00020391,WBPhenotype:0000183,1
WBGene00020391,WBPhenotype:0001953,1
WBGene00020391,WBPhenotype:0001969,1
WBGene00020391,WBPhenotype:0001951,1
WBGene00020391,WBPhenotype:0000270,1
WBGene00020391,WBPhenotype:0001982,1
WBGene00020392,WBPhenotype:0000050,7
WBGene00020392,WBPhenotype:0000062,4
WBGene00020392,WBPhenotype:0000643,2
WBGene00020392,WBPhenotype:0000688,10
WBGene00020392,WBPhenotype:0001080,1
WBGene00020392,WBPhenotype:0001108,1
WBGene00020392,WBPhenotype:0000697,7
WBGene00020392,WBPhenotype:0000436,1
WBGene00020392,WBPhenotype:0001077,1
WBGene00020392,WBPhenotype:0001083,1
WBGene00020392,WBPhenotype:0000759,1
WBGene00020392,WBPhenotype:0000154,2
WBGene00020392,WBPhenotype:0000032,1
WBGene00020392,WBPhenotype:0001156,1
WBGene00020392,WBPhenotype:0001143,1
WBGene00020392,WBPhenotype:0000961,1
WBGene00020392,WBPhenotype:0001425,1
WBGene00020392,WBPhenotype:0001910,1
WBGene00020392,WBPhenotype:0000773,1
WBGene00020392,WBPhenotype:0001130,1
WBGene00020392,WBPhenotype:0001165,1
WBGene00020392,WBPhenotype:0001141,1
WBGene00020392,WBPhenotype:0001215,1
WBGene00020392,WBPhenotype:0001082,1
WBGene00020397,WBPhenotype:0001569,1
WBGene00020398,WBPhenotype:0001115,1
WBGene00020398,WBPhenotype:0001133,1
WBGene00020398,WBPhenotype:0000050,1
WBGene00020398,WBPhenotype:0002402,1
WBGene00020398,WBPhenotype:0001120,1
WBGene00020398,WBPhenotype:0001510,1
WBGene00020398,WBPhenotype:0001585,1
WBGene00020398,WBPhenotype:0000961,1
WBGene00020399,WBPhenotype:0000062,1
WBGene00020399,WBPhenotype:0000688,1
WBGene00020399,WBPhenotype:0000172,1
WBGene00020399,WBPhenotype:0001636,1
WBGene00020402,WBPhenotype:0001569,1
WBGene00020404,WBPhenotype:0000050,1
WBGene00020404,WBPhenotype:0001569,1
WBGene00020407,WBPhenotype:0002277,1
WBGene00020408,WBPhenotype:0002277,1
WBGene00020416,WBPhenotype:0001183,1
WBGene00020416,WBPhenotype:0000050,1
WBGene00020416,WBPhenotype:0001278,1
WBGene00020416,WBPhenotype:0001236,1
WBGene00020417,WBPhenotype:0000062,2
WBGene00020417,WBPhenotype:0000116,1
WBGene00020417,WBPhenotype:0000055,1
WBGene00020417,WBPhenotype:0001019,1
WBGene00020417,WBPhenotype:0000688,1
WBGene00020417,WBPhenotype:0000061,9
WBGene00020417,WBPhenotype:0000126,1
WBGene00020417,WBPhenotype:0000961,1
WBGene00020417,WBPhenotype:0001899,1
WBGene00020417,WBPhenotype:0001936,1
WBGene00020417,WBPhenotype:0000674,2
WBGene00020417,WBPhenotype:0001502,1
WBGene00020417,WBPhenotype:0000050,5
WBGene00020417,WBPhenotype:0000662,2
WBGene00020417,WBPhenotype:0001644,1
WBGene00020417,WBPhenotype:0002095,1
WBGene00020417,WBPhenotype:0000059,3
WBGene00020417,WBPhenotype:0001236,5
WBGene00020417,WBPhenotype:0000051,1
WBGene00020417,WBPhenotype:0002094,1
WBGene00020417,WBPhenotype:0002460,1
WBGene00020417,WBPhenotype:0000030,2
WBGene00020417,WBPhenotype:0001425,1
WBGene00020417,WBPhenotype:0001719,1
WBGene00020417,WBPhenotype:0000031,1
WBGene00020417,WBPhenotype:0000063,1
WBGene00020417,WBPhenotype:0000679,1
WBGene00020419,WBPhenotype:0001425,1
WBGene00020419,WBPhenotype:0001538,2
WBGene00020419,WBPhenotype:0000059,2
WBGene00020419,WBPhenotype:0001236,3
WBGene00020419,WBPhenotype:0001037,1
WBGene00020419,WBPhenotype:0000031,1
WBGene00020419,WBPhenotype:0001794,1
WBGene00020419,WBPhenotype:0000508,1
WBGene00020419,WBPhenotype:0000961,1
WBGene00020419,WBPhenotype:0000679,1
WBGene00020423,WBPhenotype:0000154,2
WBGene00020423,WBPhenotype:0000697,4
WBGene00020423,WBPhenotype:0001636,1
WBGene00020423,WBPhenotype:0001951,1
WBGene00020423,WBPhenotype:0000688,6
WBGene00020423,WBPhenotype:0000050,8
WBGene00020423,WBPhenotype:0000531,4
WBGene00020423,WBPhenotype:0000038,1
WBGene00020423,WBPhenotype:0001355,1
WBGene00020423,WBPhenotype:0001037,1
WBGene00020423,WBPhenotype:0002460,1
WBGene00020423,WBPhenotype:0000961,1
WBGene00020423,WBPhenotype:0001425,1
WBGene00020423,WBPhenotype:0000172,2
WBGene00020423,WBPhenotype:0001028,1
WBGene00020423,WBPhenotype:0000643,2
WBGene00020423,WBPhenotype:0001977,1
WBGene00020423,WBPhenotype:0000689,1
WBGene00020423,WBPhenotype:0001979,1
WBGene00020423,WBPhenotype:0000059,2
WBGene00020423,WBPhenotype:0001944,1
WBGene00020423,WBPhenotype:0001941,1
WBGene00020423,WBPhenotype:0001945,1
WBGene00020423,WBPhenotype:0000867,1
WBGene00020423,WBPhenotype:0001183,1
WBGene00020423,WBPhenotype:0001980,1
WBGene00020423,WBPhenotype:0001260,1
WBGene00020423,WBPhenotype:0000042,1
WBGene00020423,WBPhenotype:0001971,1
WBGene00020423,WBPhenotype:0000025,1
WBGene00020425,WBPhenotype:0000062,1
WBGene00020425,WBPhenotype:0000688,1
WBGene00020425,WBPhenotype:0001982,1
WBGene00020425,WBPhenotype:0000689,1
WBGene00020425,WBPhenotype:0000031,1
WBGene00020425,WBPhenotype:0002095,1
WBGene00020425,WBPhenotype:0000059,1
WBGene00020425,WBPhenotype:0001940,1
WBGene00020425,WBPhenotype:0000679,1
WBGene00020425,WBPhenotype:0001979,1
WBGene00020425,WBPhenotype:0000643,1
WBGene00020425,WBPhenotype:0001278,1
WBGene00020425,WBPhenotype:0000032,1
WBGene00020425,WBPhenotype:0002107,1
WBGene00020425,WBPhenotype:0001969,1
WBGene00020425,WBPhenotype:0002099,1
WBGene00020425,WBPhenotype:0002094,1
WBGene00020425,WBPhenotype:0001980,1
WBGene00020425,WBPhenotype:0001010,1
WBGene00020436,WBPhenotype:0001183,1
WBGene00020437,WBPhenotype:0000306,1
WBGene00020437,WBPhenotype:0000365,2
WBGene00020437,WBPhenotype:0001979,1
WBGene00020437,WBPhenotype:0001948,1
WBGene00020437,WBPhenotype:0001969,1
WBGene00020437,WBPhenotype:0002095,1
WBGene00020437,WBPhenotype:0000059,1
WBGene00020437,WBPhenotype:0001260,2
WBGene00020437,WBPhenotype:0000688,1
WBGene00020437,WBPhenotype:0000643,1
WBGene00020437,WBPhenotype:0001980,2
WBGene00020437,WBPhenotype:0000050,7
WBGene00020437,WBPhenotype:0001028,1
WBGene00020437,WBPhenotype:0000679,1
WBGene00020437,WBPhenotype:0001957,1
WBGene00020437,WBPhenotype:0001940,1
WBGene00020437,WBPhenotype:0001975,1
WBGene00020437,WBPhenotype:0001810,1
WBGene00020437,WBPhenotype:0001361,1
WBGene00020437,WBPhenotype:0001973,1
WBGene00020437,WBPhenotype:0000186,1
WBGene00020437,WBPhenotype:0001947,1
WBGene00020437,WBPhenotype:0000229,1
WBGene00020437,WBPhenotype:0001952,1
WBGene00020437,WBPhenotype:0000022,1
WBGene00020437,WBPhenotype:0002094,1
WBGene00020437,WBPhenotype:0001719,1
WBGene00020437,WBPhenotype:0001950,1
WBGene00020437,WBPhenotype:0001982,1
WBGene00020437,WBPhenotype:0000689,1
WBGene00020437,WBPhenotype:0000164,1
WBGene00020441,WBPhenotype:0000059,8
WBGene00020441,WBPhenotype:0000688,7
WBGene00020441,WBPhenotype:0000154,7
WBGene00020441,WBPhenotype:0001979,1
WBGene00020441,WBPhenotype:0000050,12
WBGene00020441,WBPhenotype:0001941,1
WBGene00020441,WBPhenotype:0000172,1
WBGene00020441,WBPhenotype:0000535,5
WBGene00020441,WBPhenotype:0001028,1
WBGene00020441,WBPhenotype:0001636,1
WBGene00020441,WBPhenotype:0001037,1
WBGene00020441,WBPhenotype:0001944,1
WBGene00020441,WBPhenotype:0000697,2
WBGene00020441,WBPhenotype:0000643,2
WBGene00020441,WBPhenotype:0000689,1
WBGene00020441,WBPhenotype:0001972,1
WBGene00020441,WBPhenotype:0001947,1
WBGene00020441,WBPhenotype:0001980,1
WBGene00020441,WBPhenotype:0000031,2
WBGene00020441,WBPhenotype:0000186,1
WBGene00020441,WBPhenotype:0001951,1
WBGene00020441,WBPhenotype:0001940,1
WBGene00020441,WBPhenotype:0000054,1
WBGene00020441,WBPhenotype:0001969,1
WBGene00020441,WBPhenotype:0001977,1
WBGene00020442,WBPhenotype:0000059,8
WBGene00020442,WBPhenotype:0000688,7
WBGene00020442,WBPhenotype:0000154,7
WBGene00020442,WBPhenotype:0000741,1
WBGene00020442,WBPhenotype:0000050,12
WBGene00020442,WBPhenotype:0000172,1
WBGene00020442,WBPhenotype:0000535,5
WBGene00020442,WBPhenotype:0001256,1
WBGene00020442,WBPhenotype:0001636,1
WBGene00020442,WBPhenotype:0001037,1
WBGene00020442,WBPhenotype:0000697,2
WBGene00020442,WBPhenotype:0000643,2
WBGene00020442,WBPhenotype:0000689,1
WBGene00020442,WBPhenotype:0000062,2
WBGene00020442,WBPhenotype:0000031,2
WBGene00020442,WBPhenotype:0000054,1
WBGene00020443,WBPhenotype:0000050,2
WBGene00020443,WBPhenotype:0001885,1
WBGene00020443,WBPhenotype:0000154,1
WBGene00020443,WBPhenotype:0000900,1
WBGene00020455,WBPhenotype:0001011,1
WBGene00020455,WBPhenotype:0001184,1
WBGene00020457,WBPhenotype:0002277,1
WBGene00020460,WBPhenotype:0000010,1
WBGene00020460,WBPhenotype:0001184,1
WBGene00020461,WBPhenotype:0000229,1
WBGene00020461,WBPhenotype:0000032,1
WBGene00020461,WBPhenotype:0000689,1
WBGene00020461,WBPhenotype:0001037,1
WBGene00020462,WBPhenotype:0001663,1
WBGene00020463,WBPhenotype:0000744,1
WBGene00020466,WBPhenotype:0001037,2
WBGene00020466,WBPhenotype:0000154,5
WBGene00020466,WBPhenotype:0001175,2
WBGene00020466,WBPhenotype:0000050,8
WBGene00020466,WBPhenotype:0000032,4
WBGene00020466,WBPhenotype:0000697,6
WBGene00020466,WBPhenotype:0000535,2
WBGene00020466,WBPhenotype:0000062,1
WBGene00020466,WBPhenotype:0000059,2
WBGene00020466,WBPhenotype:0001126,1
WBGene00020466,WBPhenotype:0000688,2
WBGene00020466,WBPhenotype:0001121,1
WBGene00020467,WBPhenotype:0001405,1
WBGene00020467,WBPhenotype:0001825,1
WBGene00020467,WBPhenotype:0000679,1
WBGene00020467,WBPhenotype:0000688,1
WBGene00020469,WBPhenotype:0000679,1
WBGene00020469,WBPhenotype:0001405,1
WBGene00020472,WBPhenotype:0000402,1
WBGene00020472,WBPhenotype:0000031,1
WBGene00020474,WBPhenotype:0001184,1
WBGene00020475,WBPhenotype:0001410,1
WBGene00020475,WBPhenotype:0001405,1
WBGene00020475,WBPhenotype:0000120,1
WBGene00020475,WBPhenotype:0000050,1
WBGene00020478,WBPhenotype:0002277,1
WBGene00020481,WBPhenotype:0000050,1
WBGene00020485,WBPhenotype:0000640,1
WBGene00020490,WBPhenotype:0002385,1
WBGene00020490,WBPhenotype:0004029,1
WBGene00020496,WBPhenotype:0002465,2
WBGene00020496,WBPhenotype:0000470,2
WBGene00020496,WBPhenotype:0000384,2
WBGene00020496,WBPhenotype:0000688,1
WBGene00020496,WBPhenotype:0001761,2
WBGene00020496,WBPhenotype:0000062,1
WBGene00020496,WBPhenotype:0001405,1
WBGene00020496,WBPhenotype:0000679,1
WBGene00020497,WBPhenotype:0001569,1
WBGene00020498,WBPhenotype:0000050,1
WBGene00020499,WBPhenotype:0000050,2
WBGene00020499,WBPhenotype:0000059,1
WBGene00020499,WBPhenotype:0001425,1
WBGene00020499,WBPhenotype:0001010,1
WBGene00020499,WBPhenotype:0000961,1
WBGene00020499,WBPhenotype:0000031,1
WBGene00020499,WBPhenotype:0001037,1
WBGene00020500,WBPhenotype:0000050,2
WBGene00020500,WBPhenotype:0000059,1
WBGene00020500,WBPhenotype:0001425,1
WBGene00020500,WBPhenotype:0001010,1
WBGene00020500,WBPhenotype:0000961,1
WBGene00020500,WBPhenotype:0000031,1
WBGene00020500,WBPhenotype:0001037,1
WBGene00020502,WBPhenotype:0001184,1
WBGene00020502,WBPhenotype:0000050,1
WBGene00020506,WBPhenotype:0000641,1
WBGene00020506,WBPhenotype:0002345,1
WBGene00020506,WBPhenotype:0002312,1
WBGene00020506,WBPhenotype:0002077,2
WBGene00020506,WBPhenotype:0000319,1
WBGene00020506,WBPhenotype:0004022,1
WBGene00020506,WBPhenotype:0001444,2
WBGene00020506,WBPhenotype:0002337,1
WBGene00020506,WBPhenotype:0002325,1
WBGene00020506,WBPhenotype:0002114,1
WBGene00020506,WBPhenotype:0001446,1
WBGene00020506,WBPhenotype:0002301,1
WBGene00020506,WBPhenotype:0002291,1
WBGene00020506,WBPhenotype:0002288,1
WBGene00020506,WBPhenotype:0002298,1
WBGene00020506,WBPhenotype:0002296,1
WBGene00020506,WBPhenotype:0001005,1
WBGene00020506,WBPhenotype:0004028,1
WBGene00020506,WBPhenotype:0002319,1
WBGene00020506,WBPhenotype:0002322,1
WBGene00020506,WBPhenotype:0001183,1
WBGene00020506,WBPhenotype:0001462,1
WBGene00020506,WBPhenotype:0002284,1
WBGene00020506,WBPhenotype:0002309,1
WBGene00020506,WBPhenotype:0000542,1
WBGene00020506,WBPhenotype:0004023,1
WBGene00020507,WBPhenotype:0000062,1
WBGene00020507,WBPhenotype:0000688,1
WBGene00020507,WBPhenotype:0000679,3
WBGene00020507,WBPhenotype:0001751,1
WBGene00020507,WBPhenotype:0002095,1
WBGene00020507,WBPhenotype:0000050,4
WBGene00020507,WBPhenotype:0000402,1
WBGene00020507,WBPhenotype:0001405,2
WBGene00020507,WBPhenotype:0000030,1
WBGene00020507,WBPhenotype:0000885,1
WBGene00020507,WBPhenotype:0000059,2
WBGene00020507,WBPhenotype:0000644,1
WBGene00020507,WBPhenotype:0000638,1
WBGene00020507,WBPhenotype:0000025,1
WBGene00020507,WBPhenotype:0002107,1
WBGene00020507,WBPhenotype:0002094,1
WBGene00020507,WBPhenotype:0000054,1
WBGene00020507,WBPhenotype:0000031,1
WBGene00020511,WBPhenotype:0000545,1
WBGene00020511,WBPhenotype:0001282,1
WBGene00020511,WBPhenotype:0001401,4
WBGene00020511,WBPhenotype:0000030,1
WBGene00020516,WBPhenotype:0000050,1
WBGene00020516,WBPhenotype:0001278,1
WBGene00020516,WBPhenotype:0002277,1
WBGene00020517,WBPhenotype:0001444,1
WBGene00020517,WBPhenotype:0000045,1
WBGene00020517,WBPhenotype:0002057,2
WBGene00020517,WBPhenotype:0000258,2
WBGene00020517,WBPhenotype:0000643,1
WBGene00020517,WBPhenotype:0002059,2
WBGene00020517,WBPhenotype:0002094,1
WBGene00020517,WBPhenotype:0000060,1
WBGene00020517,WBPhenotype:0000679,3
WBGene00020517,WBPhenotype:0000054,1
WBGene00020517,WBPhenotype:0000059,1
WBGene00020517,WBPhenotype:0000031,1
WBGene00020517,WBPhenotype:0002095,1
WBGene00020528,WBPhenotype:0001444,1
WBGene00020528,WBPhenotype:0000045,1
WBGene00020528,WBPhenotype:0002057,2
WBGene00020528,WBPhenotype:0000258,2
WBGene00020528,WBPhenotype:0000643,1
WBGene00020528,WBPhenotype:0002059,2
WBGene00020528,WBPhenotype:0002094,1
WBGene00020528,WBPhenotype:0000060,1
WBGene00020528,WBPhenotype:0002277,1
WBGene00020528,WBPhenotype:0000679,3
WBGene00020528,WBPhenotype:0000054,1
WBGene00020528,WBPhenotype:0000059,1
WBGene00020528,WBPhenotype:0000031,1
WBGene00020528,WBPhenotype:0002095,1
WBGene00020531,WBPhenotype:0000531,1
WBGene00020540,WBPhenotype:0001012,2
WBGene00020540,WBPhenotype:0001278,1
WBGene00020549,WBPhenotype:0000054,2
WBGene00020549,WBPhenotype:0000688,2
WBGene00020549,WBPhenotype:0001948,1
WBGene00020549,WBPhenotype:0001792,1
WBGene00020549,WBPhenotype:0000182,1
WBGene00020549,WBPhenotype:0000768,1
WBGene00020549,WBPhenotype:0000031,1
WBGene00020549,WBPhenotype:0000050,6
WBGene00020549,WBPhenotype:0001982,1
WBGene00020549,WBPhenotype:0000643,1
WBGene00020549,WBPhenotype:0001952,1
WBGene00020549,WBPhenotype:0000059,3
WBGene00020549,WBPhenotype:0001941,1
WBGene00020549,WBPhenotype:0001942,1
WBGene00020549,WBPhenotype:0001954,1
WBGene00020549,WBPhenotype:0001236,1
WBGene00020549,WBPhenotype:0000030,1
WBGene00020549,WBPhenotype:0001955,1
WBGene00020549,WBPhenotype:0001425,1
WBGene00020549,WBPhenotype:0001972,1
WBGene00020549,WBPhenotype:0001010,1
WBGene00020549,WBPhenotype:0001260,1
WBGene00020549,WBPhenotype:0001980,1
WBGene00020549,WBPhenotype:0000032,1
WBGene00020549,WBPhenotype:0001810,1
WBGene00020549,WBPhenotype:0000689,1
WBGene00020549,WBPhenotype:0000961,1
WBGene00020549,WBPhenotype:0001973,1
WBGene00020550,WBPhenotype:0000050,3
WBGene00020550,WBPhenotype:0001183,2
WBGene00020551,WBPhenotype:0001236,1
WBGene00020553,WBPhenotype:0000646,1
WBGene00020553,WBPhenotype:0000031,2
WBGene00020553,WBPhenotype:0002277,1
WBGene00020553,WBPhenotype:0002460,1
WBGene00020554,WBPhenotype:0000054,1
WBGene00020554,WBPhenotype:0000638,1
WBGene00020556,WBPhenotype:0001133,1
WBGene00020556,WBPhenotype:0000017,1
WBGene00020558,WBPhenotype:0001208,2
WBGene00020558,WBPhenotype:0000050,1
WBGene00020558,WBPhenotype:0001037,1
WBGene00020558,WBPhenotype:0000031,1
WBGene00020558,WBPhenotype:0001595,2
WBGene00020558,WBPhenotype:0001236,1
WBGene00020558,WBPhenotype:0000689,1
WBGene00020567,WBPhenotype:0001331,1
WBGene00020567,WBPhenotype:0002001,1
WBGene00020567,WBPhenotype:0000679,1
WBGene00020568,WBPhenotype:0001183,3
WBGene00020568,WBPhenotype:0000961,1
WBGene00020568,WBPhenotype:0000258,1
WBGene00020569,WBPhenotype:0001183,1
WBGene00020575,WBPhenotype:0001183,1
WBGene00020576,WBPhenotype:0000050,1
WBGene00020577,WBPhenotype:0000050,1
WBGene00020577,WBPhenotype:0000689,1
WBGene00020579,WBPhenotype:0001013,1
WBGene00020585,WBPhenotype:0000229,1
WBGene00020585,WBPhenotype:0000050,10
WBGene00020585,WBPhenotype:0001278,20
WBGene00020585,WBPhenotype:0000032,3
WBGene00020585,WBPhenotype:0001013,1
WBGene00020585,WBPhenotype:0000062,5
WBGene00020585,WBPhenotype:0000715,1
WBGene00020585,WBPhenotype:0000154,4
WBGene00020585,WBPhenotype:0001236,1
WBGene00020585,WBPhenotype:0001621,2
WBGene00020585,WBPhenotype:0001171,1
WBGene00020585,WBPhenotype:0000054,2
WBGene00020585,WBPhenotype:0000688,3
WBGene00020585,WBPhenotype:0000706,2
WBGene00020585,WBPhenotype:0000137,2
WBGene00020585,WBPhenotype:0000010,1
WBGene00020585,WBPhenotype:0002009,2
WBGene00020585,WBPhenotype:0000708,2
WBGene00020585,WBPhenotype:0000052,1
WBGene00020585,WBPhenotype:0001597,1
WBGene00020585,WBPhenotype:0000134,1
WBGene00020586,WBPhenotype:0000067,1
WBGene00020586,WBPhenotype:0001171,1
WBGene00020586,WBPhenotype:0000462,1
WBGene00020586,WBPhenotype:0001524,2
